'2021-05-13 06:00:01',33.42,4.44378,3.02908,'sth20400b2c9'
'2021-05-13 06:10:01',44.8507,1.65696,1.72633,'sth4039353f1'
'2021-05-13 06:20:01',52.1168,1.22083,2.90329,'sth204ced893'
'2021-05-13 06:30:01',33.1502,4.78674,2.76029,'sth2041f937c'
'2021-05-13 06:40:01',23.3726,4.59317,2.51723,'sth4033a85c2'
'2021-05-13 06:50:01',41.1205,5.91283,1.92185,'sth204bca97b'
'2021-05-13 07:00:01',47.9593,3.51782,2.64886,'sth403e59d3f'
'2021-05-13 07:10:01',56.1342,1.79636,2.37525,'sth2047dd43b'
'2021-05-13 07:20:01',59.4437,1.75709,1.43111,'sth4030c0a64'
'2021-05-13 07:30:01',53.9581,5.85686,1.67239,'sth403288646'
'2021-05-13 07:40:01',65.9775,2.09413,1.47827,'sth4030ef041'
'2021-05-13 07:50:01',36.5457,4.49719,1.53926,'sth204790e73'
'2021-05-13 08:00:01',23.7374,6.97229,2.1307,'sth2044422d8'
'2021-05-13 08:10:01',26.8722,3.09743,1.75579,'sth4033bc6bc'
'2021-05-13 08:20:01',29.9709,1.27348,2.15682,'sth204b3d133'
'2021-05-13 08:30:01',28.8667,2.81133,2.34868,'sth4030494ff'
'2021-05-13 08:40:01',26.8352,2.55449,1.51321,'sth403281a67'
'2021-05-13 08:50:01',52.809,1.00527,1.7966,'sth20454d8ac'
'2021-05-13 09:00:01',43.3987,0.758354,1.69368,'sth403b17cb5'
'2021-05-13 09:10:01',35.9717,2.30114,1.46024,'sth4031b689e'
'2021-05-13 09:20:01',28.7323,0.890165,1.58795,'sth204dabc5f'
'2021-05-13 09:30:02',50.424,1.12229,2.03827,'sth20461cd38'
'2021-05-13 09:40:01',68.9718,1.42627,1.71649,'sth403d994b2'
'2021-05-13 09:50:01',22.4196,2.98994,1.8272,'sth403fe3a27'
'2021-05-13 10:00:01',27.8707,3.37668,1.37946,'sth4030e7c64'
'2021-05-13 10:10:01',29.5627,3.50038,2.27912,'sth2043123d7'
'2021-05-13 10:20:01',27.9398,2.14605,3.72316,'sth204f370f1'
'2021-05-13 10:30:01',27.3569,2.20726,2.47624,'sth204e2766c'
'2021-05-13 10:40:01',29.2922,5.88443,1.83257,'sth204828dc6'
'2021-05-13 10:50:01',35.8688,4.54638,3.07427,'sth2043b18e4'
'2021-05-13 11:00:01',29.1264,2.35139,0.9616,'sth403963f48'
'2021-05-13 11:10:01',22.4351,3.44845,2.97267,'sth403c7d571'
'2021-05-13 11:20:01',29.9854,3.91032,1.8091,'sth2043528a4'
'2021-05-13 11:30:01',29.9472,3.95447,2.4236,'sth204cd5fb8'
'2021-05-13 11:40:01',28.2067,3.706,2.54012,'sth204ba68a2'
'2021-05-13 11:50:01',35.8672,1.75949,1.59481,'sth2046c87df'
'2021-05-13 12:00:01',55.7123,0.991512,2.10848,'sth403232ea1'
'2021-05-13 12:10:01',24.9753,5.34816,3.69165,'sth20495436d'
'2021-05-13 12:20:01',27.0988,2.27129,2.40735,'sth40353f71b'
'2021-05-13 12:30:01',28.2443,3.43709,3.09218,'sth204dfa369'
'2021-05-13 12:40:01',25.3872,2.54154,2.23247,'sth20425c0d6'
'2021-05-13 12:50:01',22.8356,1.63943,3.55872,'sth403407ac8'
'2021-05-13 13:00:01',26.9345,5.96059,3.13513,'sth4033cd486'
'2021-05-13 13:10:01',36.6542,3.12436,1.77784,'sth204c95d66'
'2021-05-13 13:20:01',30.8707,3.11524,1.95775,'sth2048516eb'
'2021-05-13 13:30:01',35.4688,1.29849,2.20159,'sth2044a9713'
'2021-05-13 13:40:01',28.7599,3.95166,3.22859,'sth2044f592e'
'2021-05-13 13:50:01',24.6977,1.73274,2.13147,'sth204b52397'
'2021-05-13 14:00:01',150.758,2.07103,3.03041,'sth204083635'
'2021-05-13 14:10:01',27.1164,7.30721,3.51967,'sth4037656e9'
'2021-05-13 14:20:01',39.9471,2.33564,1.34137,'sth204632735'
'2021-05-13 14:30:01',29.6798,7.64103,3.8066,'sth403fcc5dd'
'2021-05-13 14:40:01',47.7798,1.92248,2.71553,'sth204f4cd1d'
'2021-05-13 14:50:01',38.794,8.23974,2.33096,'sth2042b5bfb'
'2021-05-13 15:00:01',29.9937,2.31477,2.7625,'sth4030ace9f'
'2021-05-13 15:10:01',28.8628,3.29048,2.03,'sth40328f5a5'
'2021-05-13 15:20:01',30.1488,0.910104,1.79858,'sth204250f59'
'2021-05-13 15:30:01',444.604,2.46507,0.466734,'sth204492acb'
'2021-05-13 15:40:01',26.1331,5.39673,3.21028,'sth403aaa2cf'
'2021-05-13 15:50:01',31.3559,1.59038,1.85218,'sth403b61fea'
'2021-05-13 16:00:01',514.001,2.47097,0.372713,'sth2042a028d'
'2021-05-13 16:10:01',34.3976,2.07326,2.19938,'sth204b8f059'
'2021-05-13 16:20:01',27.9964,4.02849,1.91124,'sth204709a21'
'2021-05-13 16:30:01',449.238,0.844167,0.263145,'sth204e96de4'
'2021-05-13 16:40:01',265.403,4.93833,0.662611,'sth2049c2478'
'2021-05-13 16:50:01',407.413,1.07284,0.570816,'sth403867636'
'2021-05-13 17:00:01',350.42,1.68569,0.575914,'sth40363baae'
'2021-05-13 17:10:01',67.5497,1.89745,1.68519,'sth204629f15'
'2021-05-13 17:20:01',30.2922,3.5305,1.76497,'sth40302346f'
'2021-05-13 17:30:01',38.5725,3.46853,2.86133,'sth403389987'
'2021-05-13 17:40:01',26.959,3.6833,1.97049,'sth403fe83c3'
'2021-05-13 17:50:01',31.8545,1.4678,2.20473,'sth20454052b'
'2021-05-13 18:00:01',31.4077,2.43818,2.42825,'sth40332a748'
'2021-05-13 18:10:01',28.8722,1.99885,1.93792,'sth40371bffc'
'2021-05-13 18:20:01',27.8581,1.73617,1.95465,'sth4039703f6'
'2021-05-13 18:30:01',37.3425,1.9466,2.41924,'sth20aecc6a0'
'2021-05-13 18:40:01',28.3902,3.2162,2.36063,'sth20aec868f'
'2021-05-13 18:50:01',39.5162,2.02213,1.81559,'sth20aa3bcf0'
'2021-05-13 19:00:01',54.2498,1.61921,1.80279,'sth20a297b23'
'2021-05-13 19:10:01',-1,0.0709575,0.136156,'sth20a3caeb0'
'2021-05-13 19:20:01',727.072,0.0944627,0.119046,'sth40331c77b'
'2021-05-13 19:30:01',36.5693,1.18733,0.32666,'sth20a622566'
'2021-05-13 19:40:01',29.276,2.17287,1.79208,'sth403c703dc'
'2021-05-13 19:50:01',-1,-1,-1,no_support_ID'
'2021-05-13 20:00:02',-1,-1,-1,no_support_ID'
'2021-05-13 20:10:01',-1,-1,-1,no_support_ID'
'2021-05-13 20:20:01',29.5454,1.40621,1.87653,gbg2044f72db'
'2021-05-13 20:30:01',563.926,2.4078,1.13806,gbg204b78320'
'2021-05-13 20:40:01',614.179,0.167597,0.155651,gbg20435d70e'
'2021-05-13 20:50:01',165.742,0.486731,0.346059,gbg204bc03c6'
'2021-05-13 21:00:01',801.434,0.455375,0.363474,gbg204e3751f'
'2021-05-13 21:10:01',716.396,1.06523,0.280449,gbg204c771bb'
'2021-05-13 21:20:01',81.3597,2.18806,1.47778,gbg202fcccda'
'2021-05-13 21:30:01',451.316,1.00059,0.986413,gbg202098d59'
'2021-05-13 21:40:01',46.1705,2.0169,1.62858,'sth202ceb97a'
'2021-05-13 21:50:01',890.511,0.632629,0.283293,'sth40b44b570'
'2021-05-13 22:00:01',99.7082,0.833912,1.65499,'sth202d7e7bd'
'2021-05-13 22:10:01',154.176,1.41469,1.44259,'sth207c43e5c'
'2021-05-13 22:20:01',27.4041,2.25595,1.39362,'sth4051461aa'
'2021-05-13 22:30:01',100.987,3.34287,1.71736,'sth2071827d7'
'2021-05-13 22:40:02',590.728,1.54824,0.270587,'sth407c1af6a'
'2021-05-13 22:50:01',46.9992,2.98412,1.83026,'sth4077abbb0'
'2021-05-13 23:00:01',47.98,7.72201,2.24387,'sth407b7410b'
'2021-05-13 23:10:01',29.7193,5.65247,2.23323,'sth204126081'
'2021-05-13 23:20:01',27.4109,6.04977,2.24635,'sth402e34dcb'
'2021-05-13 23:30:01',23.287,8.6365,2.96244,'sth40269ca6a'
'2021-05-13 23:40:01',29.1489,10.6741,2.98268,'sth204149adc'
'2021-05-13 23:50:01',522.531,2.74827,0.309215,'sth402e4c68e'
'2021-05-14 00:00:01',28.3773,3.07143,1.71668,'sth402794d70'
'2021-05-14 00:10:02',55.7004,4.03356,1.91478,'sth2041c6ecb'
'2021-05-14 00:20:01',31.6909,3.2937,1.37569,'sth204920dd5'
'2021-05-14 00:30:01',35.6707,6.32721,2.08969,'sth204fbc5d1'
'2021-05-14 00:40:01',31.6441,6.48975,2.47518,'sth402d6f85a'
'2021-05-14 00:50:01',29.1485,6.86772,2.07427,'sth204c2babe'
'2021-05-14 01:00:01',593.733,1.57441,0.473747,'sth20462768e'
'2021-05-14 01:10:01',26.8298,10.4928,2.89988,'sth402c96680'
'2021-05-14 01:20:01',27.9598,6.58361,1.94558,'sth4021c86a0'
'2021-05-14 01:30:01',24.1234,7.99292,2.83353,'sth402353edd'
'2021-05-14 01:40:01',27.9846,5.85497,2.07412,'sth2048ce9a9'
'2021-05-14 01:50:01',30.1141,8.68819,1.89434,'sth204fda0fc'
'2021-05-14 02:00:01',30.2449,6.28567,1.83104,'sth4028b3074'
'2021-05-14 02:10:01',607.319,1.48425,0.299268,'sth402f58c3f'
'2021-05-14 02:20:01',42.2546,3.45473,1.71269,'sth402d4a1e7'
'2021-05-14 02:30:01',27.6849,2.99198,1.45818,'sth4022f2d36'
'2021-05-14 02:40:01',25.1372,7.95695,2.62253,'sth40208ca16'
'2021-05-14 02:50:01',35.9933,10.0374,2.97139,'sth402a6b450'
'2021-05-14 03:00:01',39.5932,4.73127,1.80881,'sth204b63ed8'
'2021-05-14 03:10:01',28.006,10.8681,2.87731,'sth4025f7af5'
'2021-05-14 03:20:01',228.827,6.32017,0.350744,'sth4024ebed4'
'2021-05-14 03:30:02',188.968,5.96794,2.14326,'sth4024e4e74'
'2021-05-14 03:40:01',37.6937,2.99901,1.43119,'sth40250c9d6'
'2021-05-14 03:50:01',23.7366,10.0557,2.62899,'sth204161e89'
'2021-05-14 04:00:01',34.2704,4.94349,1.72546,'sth402380e54'
'2021-05-14 04:10:01',39.5759,4.53139,1.62285,'sth402381ae7'
'2021-05-14 04:20:01',32.6951,7.03397,1.84588,'sth204885f09'
'2021-05-14 04:30:02',546.444,2.27207,0.285395,'sth402802e5a'
'2021-05-14 04:40:01',32.4294,8.19863,2.80672,'sth402d87b14'
'2021-05-14 04:50:01',40.5105,5.74622,1.50579,'sth204078bda'
'2021-05-14 05:00:01',34.131,5.20064,1.89151,'sth402efb41f'
'2021-05-14 05:10:01',25.7147,12.8412,4.09544,'sth20400ffd1'
'2021-05-14 05:20:01',31.4043,6.77533,2.67503,'sth204937518'
'2021-05-14 05:30:01',25.082,6.19893,2.04415,'sth2044e5d4f'
'2021-05-14 05:40:01',24.8097,12.9545,4.01773,'sth204677335'
'2021-05-14 05:50:01',31.2994,5.40615,2.08942,'sth2047673ab'
'2021-05-14 06:00:01',42.2797,3.66551,2.17649,'sth204a095b7'
'2021-05-14 06:10:01',29.4151,7.84389,3.06978,'sth204665c0e'
'2021-05-14 06:20:01',137.659,7.50986,3.47084,'sth20418ab81'
'2021-05-14 06:30:01',45.8318,3.28371,2.29594,'sth20468cc7f'
'2021-05-14 06:40:02',75.9825,7.14868,1.85984,'sth402ce52ea'
'2021-05-14 06:50:01',322.749,7.05005,2.17177,'sth40297feaf'
'2021-05-14 07:00:01',30.0167,6.34586,1.41001,'sth402ec38bd'
'2021-05-14 07:10:01',25.0666,11.8437,3.68463,'sth20415bc9b'
'2021-05-14 07:20:01',651.675,0.369254,0.133202,'sth204a54d69'
'2021-05-14 07:30:01',608.706,0.223472,0.231475,'sth204889af2'
'2021-05-14 07:40:01',35.2179,7.03098,2.14057,'sth204ee94fc'
'2021-05-14 07:50:01',30.2501,5.78947,2.03745,'sth20451021e'
'2021-05-14 08:00:01',842.9,0.548609,0.242415,'sth4026f97f0'
'2021-05-14 08:10:01',28.7966,4.37631,1.8564,'sth204bd6809'
'2021-05-14 08:20:01',28.9912,4.16403,1.48102,'sth402bf9e56'
'2021-05-14 08:30:01',413.691,1.34672,0.155329,'sth20455f542'
'2021-05-14 08:40:01',700.522,0.727382,0.173405,'sth2041dbbfc'
'2021-05-14 08:50:01',29.9946,5.60629,1.70963,'sth204ebcfac'
'2021-05-14 09:00:01',31.5972,12.6843,3.4427,'sth4025fbfaa'
'2021-05-14 09:10:01',458.875,0.218513,0.237406,'sth402a82ec4'
'2021-05-14 09:20:01',602.992,1.00219,0.209564,'sth20402b96a'
'2021-05-14 09:30:01',601.824,0.5755,0.248663,'sth4027ab18b'
'2021-05-14 09:40:01',33.6706,8.71968,2.85799,'sth204e2c3c4'
'2021-05-14 09:50:01',32.1898,6.42432,2.52529,'sth402698bf9'
'2021-05-14 10:00:01',27.4099,5.37573,2.35344,'sth402b18008'
'2021-05-14 10:10:01',32.5421,5.01176,1.81534,'sth204e02974'
'2021-05-14 10:20:01',31.8488,7.91429,2.56958,'sth402d0b078'
'2021-05-14 10:30:01',129.559,2.17716,3.72013,'sth4023d74a0'
'2021-05-14 10:40:01',31.6946,9.0362,2.75463,'sth402750b47'
'2021-05-14 10:50:01',27.1344,8.01161,2.47072,'sth4025d1367'
'2021-05-14 11:00:01',53.5384,12.8917,2.68897,'sth402f20b7f'
'2021-05-14 11:10:01',39.3874,7.22586,2.70232,'sth402b8be4c'
'2021-05-14 11:20:01',24.8365,8.82074,2.42212,'sth4020a80ed'
'2021-05-14 11:30:01',339.109,2.57479,0.546272,'sth402a289e6'
'2021-05-14 11:40:01',51.1213,4.80285,2.15004,'sth20462234e'
'2021-05-14 11:50:02',477.433,4.81317,0.31313,'sth4026d1a7d'
'2021-05-14 12:00:01',38.6047,5.57778,1.40898,'sth20436c1c0'
'2021-05-14 12:10:01',26.1469,5.46145,2.52803,'sth4026ef72c'
'2021-05-14 12:20:01',27.8637,4.24721,2.04137,'sth402a7d780'
'2021-05-14 12:30:01',509.629,1.86023,0.363536,'sth204013f7f'
'2021-05-14 12:40:01',559.04,2.05224,0.22009,'sth2047d9e8c'
'2021-05-14 12:50:01',35.3977,3.31789,2.36528,'sth20490b988'
'2021-05-14 13:00:01',30.2742,4.05081,2.6316,'sth4029b4cde'
'2021-05-14 13:10:01',43.5788,3.20618,2.0731,'sth2044e2770'
'2021-05-14 13:20:01',23.168,5.69282,3.11539,'sth402bf2ecf'
'2021-05-14 13:30:01',30.2716,4.34656,2.8387,'sth204143af5'
'2021-05-14 13:40:01',30.7666,1.68129,2.01989,'sth2042505ed'
'2021-05-14 13:50:01',38.0854,1.82738,1.95213,'sth2046b7612'
'2021-05-14 14:00:01',29.1305,1.70503,2.34389,'sth402415289'
'2021-05-14 14:10:01',37.6787,3.36692,3.61327,'sth2042fd73e'
'2021-05-14 14:20:01',582.727,0.552174,0.272895,'sth402655f91'
'2021-05-14 14:30:01',125.71,2.17265,1.93499,'sth40259e78a'
'2021-05-14 14:40:01',48.398,2.4002,2.00749,'sth402a11037'
'2021-05-14 14:50:01',30.3741,3.75677,3.83287,'sth204fda183'
'2021-05-14 15:00:01',42.1426,2.21543,3.391,'sth402f8531d'
'2021-05-14 15:10:01',28.2634,8.60081,4.289,'sth204fbf416'
'2021-05-14 15:20:01',69.0384,3.32886,2.1096,'sth204cd23f2'
'2021-05-14 15:30:01',163.572,3.51022,3.28391,'sth20497edf3'
'2021-05-14 15:40:01',411.932,2.69616,0.478012,'sth204291719'
'2021-05-14 15:50:01',28.8213,5.1606,4.47795,'sth4026f63b4'
'2021-05-14 16:00:01',40.824,2.70722,2.08584,'sth40281a95a'
'2021-05-14 16:10:01',345.104,1.43217,1.38773,'sth20455bb9a'
'2021-05-14 16:20:01',43.2677,3.20663,1.90435,'sth204544c3c'
'2021-05-14 16:30:01',35.653,3.47347,2.41808,'sth204e8a82f'
'2021-05-14 16:40:01',304.543,0.561669,1.51985,'sth204a55bf1'
'2021-05-14 16:50:01',35.845,1.12614,2.52035,'sth402ec703b'
'2021-05-14 17:00:01',34.3124,2.32368,2.92178,'sth2046e1097'
'2021-05-14 17:10:01',29.2702,2.66438,3.00435,'sth4029a3645'
'2021-05-14 17:20:01',34.1061,4.01941,2.19317,'sth20480fc0e'
'2021-05-14 17:30:02',42.8282,2.54469,1.82906,'sth402e51783'
'2021-05-14 17:40:01',27.9478,4.28343,2.94787,'sth402ce2e1a'
'2021-05-14 17:50:01',27.3903,5.13577,4.09203,'sth204cf1725'
'2021-05-14 18:00:01',26.4204,1.13441,1.16389,'sth20492f177'
'2021-05-14 18:10:02',32.9854,1.49975,1.48457,'sth2040e7600'
'2021-05-14 18:20:02',34.0124,1.27057,1.30181,'sth2042afc5a'
'2021-05-14 18:30:01',35.0556,0.950495,1.61538,'sth402cf3e13'
'2021-05-14 18:40:01',135.848,0.992153,0.954636,'sth204be75be'
'2021-05-14 18:50:01',29.5682,2.01539,1.48704,'sth2041a0e16'
'2021-05-14 19:00:01',131.411,1.36477,1.12996,'sth2045d4ce6'
'2021-05-14 19:10:01',87.5553,1.41821,0.793495,'sth2041910fe'
'2021-05-14 19:20:01',72.0894,1.49653,1.68521,'sth204914bea'
'2021-05-14 19:30:01',43.7138,2.35342,1.67186,'sth20446080f'
'2021-05-14 19:40:01',49.2558,1.94786,1.55063,'sth402909eef'
'2021-05-14 19:50:01',58.1371,2.06514,1.25369,'sth402f1b199'
'2021-05-14 20:00:01',111.637,1.02227,1.08545,'sth4026e41f9'
'2021-05-14 20:10:01',62.7135,2.14913,1.27901,'sth20420a6d3'
'2021-05-14 20:20:01',82.1415,1.35051,1.98056,'sth402654cfd'
'2021-05-14 20:30:01',52.2949,0.639977,0.990392,'sth2045f0a81'
'2021-05-14 20:40:01',266.138,0.89938,0.910652,'sth2046d9c74'
'2021-05-14 20:50:01',146.127,0.901409,0.960722,'sth4029ae7c7'
'2021-05-14 21:00:01',34.9169,0.994856,2.08203,'sth204611fe2'
'2021-05-14 21:10:01',37.8414,3.04095,0.962339,'sth402620b8a'
'2021-05-14 21:20:01',27.3789,1.4069,1.88035,'sth402807185'
'2021-05-14 21:30:01',43.1164,2.98275,2.34901,'sth402cb3d43'
'2021-05-14 21:40:01',36.3957,3.29808,1.77086,'sth402b463d1'
'2021-05-14 21:50:02',36.0024,3.13538,1.45518,'sth402d542f7'
'2021-05-14 22:00:01',55.6472,1.3898,1.48476,'sth4026dc4d4'
'2021-05-14 22:10:01',37.3989,2.07643,2.0275,'sth402a13fc5'
'2021-05-14 22:20:01',40.5272,1.72743,2.34535,'sth20401baba'
'2021-05-14 22:30:01',501.841,0.972409,0.301842,'sth40258fcb9'
'2021-05-14 22:40:01',542.259,1.7463,0.334775,'sth204a7f830'
'2021-05-14 22:50:01',25.807,3.84978,3.04925,'sth402750867'
'2021-05-14 23:00:01',598.182,2.1221,0.261618,'sth204a8536d'
'2021-05-14 23:10:01',571.032,1.99456,0.344794,'sth208a9dcdd'
'2021-05-14 23:20:01',495.145,2.83628,0.396305,'sth20838903b'
'2021-05-14 23:30:01',41.2774,5.03499,2.8546,'sth40724a66e'
'2021-05-14 23:40:02',448.402,1.75431,0.459006,'sth20842900e'
'2021-05-14 23:50:01',46.2895,3.40216,2.89239,'sth4073e58eb'
'2021-05-15 00:00:01',39.7137,3.31056,1.92078,'sth20800f316'
'2021-05-15 00:10:01',483.698,1.43882,0.373288,'sth4073849c8'
'2021-05-15 00:20:01',23.6937,8.03166,3.62791,'sth407796be3'
'2021-05-15 00:30:01',35.825,3.69894,2.62828,'sth40729bdef'
'2021-05-15 00:40:01',23.3947,9.05292,3.87918,'sth4072374d1'
'2021-05-15 00:50:01',25.7119,5.6114,2.60764,'sth407f513f2'
'2021-05-15 01:00:01',362.529,2.947,1.1016,'sth208138770'
'2021-05-15 01:10:02',53.562,3.30023,1.91307,'sth2080ce991'
'2021-05-15 01:20:01',24.8864,5.01263,3.18316,'sth40726b762'
'2021-05-15 01:30:01',107.961,3.02075,2.67301,'sth407223a37'
'2021-05-15 01:40:01',23.9807,5.19324,2.23782,'sth208a486d9'
'2021-05-15 01:50:01',23.7138,6.17996,2.40751,'sth208c53b3f'
'2021-05-15 02:00:01',35.7112,5.66003,2.00396,'sth2082496f7'
'2021-05-15 02:10:01',397.69,3.13705,0.564356,'sth407ba7b9f'
'2021-05-15 02:20:01',104.256,4.12468,2.41279,'sth20810176d'
'2021-05-15 02:30:01',32.9496,5.00437,2.63132,'sth2084197c8'
'2021-05-15 02:40:01',26.0239,9.72891,2.99183,'sth407f7fd68'
'2021-05-15 02:50:01',35.102,5.79098,2.61349,'sth208078b1c'
'2021-05-15 03:00:01',40.5108,8.72015,2.48256,'sth208a14b78'
'2021-05-15 03:10:01',25.583,7.78036,2.57065,'sth4071bf7bf'
'2021-05-15 03:20:01',37.0959,5.27543,2.98958,'sth407956fd8'
'2021-05-15 03:30:01',42.5383,6.90974,3.11644,'sth2080d33e9'
'2021-05-15 03:40:02',191.543,3.5493,3.24615,'sth208030ad4'
'2021-05-15 03:50:01',30.2909,5.86742,2.3396,'sth2084c19a0'
'2021-05-15 04:00:01',37.8756,4.9101,2.56739,'sth2081f9521'
'2021-05-15 04:10:01',28.5275,11.5087,4.08733,'sth2088d4b60'
'2021-05-15 04:20:01',35.4149,3.67322,2.69296,'sth407a1b589'
'2021-05-15 04:30:01',476.068,4.58537,2.84984,'sth40731b844'
'2021-05-15 04:40:01',28.4098,5.48436,2.66875,'sth4075d17ba'
'2021-05-15 04:50:01',28.8113,4.83661,2.53457,'sth2080c0aea'
'2021-05-15 05:00:01',30.5332,5.00002,2.43722,'sth2089ac06a'
'2021-05-15 05:10:01',34.1506,5.29626,2.92274,'sth2085371b4'
'2021-05-15 05:20:01',30.9903,10.2253,4.35337,'sth208945542'
'2021-05-15 05:30:01',29.99,5.27129,2.30964,'sth208a6817e'
'2021-05-15 05:40:01',124.008,1.95956,2.82054,'sth4078328d5'
'2021-05-15 05:50:01',34.0092,3.67541,1.42657,'sth20834e5ff'
'2021-05-15 06:00:02',28.6107,2.89975,2.80166,'sth407209ff2'
'2021-05-15 06:10:01',26.831,6.55027,2.63402,'sth4073f2a24'
'2021-05-15 06:20:01',34.8688,7.16191,2.07709,'sth40795eeef'
'2021-05-15 06:30:01',36.8589,7.47311,3.7382,'sth208b79121'
'2021-05-15 06:40:01',34.6853,2.82856,1.97534,'sth208cbb2fd'
'2021-05-15 06:50:01',44.8185,1.84076,2.46937,'sth208c91203'
'2021-05-15 07:00:01',26.2421,3.98043,2.26587,'sth407728f3e'
'2021-05-15 07:10:01',35.1215,3.46719,1.34491,'sth2081864d5'
'2021-05-15 07:20:01',22.4066,2.75117,1.63595,'sth40737fbfe'
'2021-05-15 07:30:01',32.7139,0.917276,1.62108,'sth407d59ab7'
'2021-05-15 07:40:01',35.4073,3.08501,2.10124,'sth2089431c7'
'2021-05-15 07:50:01',350.598,2.00901,1.96428,'sth4073e2012'
'2021-05-15 08:00:01',27.7303,1.68214,1.86041,'sth20885e2e3'
'2021-05-15 08:10:01',24.7525,3.99918,1.4761,'sth407b4350b'
'2021-05-15 08:20:01',27.8271,3.41937,1.10955,'sth40756ade2'
'2021-05-15 08:30:01',44.8782,1.17674,1.23864,'sth20813e976'
'2021-05-15 08:40:01',32.0148,1.54798,0.973893,'sth407fb2b60'
'2021-05-15 08:50:02',34.563,1.16969,1.97657,'sth40748247d'
'2021-05-15 09:00:01',99.554,1.17509,1.66694,'sth407307421'
'2021-05-15 09:10:01',28.5634,1.50341,1.48331,'sth407ed953b'
'2021-05-15 09:20:01',43.675,2.14609,1.61996,'sth40796f4f3'
'2021-05-15 09:30:01',28.6553,3.27278,1.78384,'sth208066b3b'
'2021-05-15 09:40:01',40.6656,4.21987,2.09733,'sth407b05643'
'2021-05-15 09:50:01',51.2658,0.545494,1.64369,'sth2082f293b'
'2021-05-15 10:00:01',27.9672,3.36562,2.62965,'sth20825d72a'
'2021-05-15 10:10:01',29.854,2.32276,1.94234,'sth4075f30e9'
'2021-05-15 10:20:01',52.9878,3.7357,1.51231,'sth208dcf5f7'
'2021-05-15 10:30:02',64.9476,1.39508,2.12052,'sth40779a637'
'2021-05-15 10:40:01',68.4248,2.22589,1.56852,'sth407612c76'
'2021-05-15 10:50:02',27.6948,4.6438,1.90321,'sth20865d4bc'
'2021-05-15 11:00:01',26.6761,3.24005,2.264,'sth20837b77b'
'2021-05-15 11:10:01',26.7308,2.82154,2.48188,'sth4075b16ca'
'2021-05-15 11:20:01',49.9701,3.67745,0.84169,'sth40780937c'
'2021-05-15 11:30:01',47.3167,1.83585,1.88791,'sth208f8c790'
'2021-05-15 11:40:01',27.5632,2.8268,1.58324,'sth2084116d1'
'2021-05-15 11:50:01',26.8447,2.34347,1.37051,'sth4073736ec'
'2021-05-15 12:00:01',43.1564,1.83112,1.81898,'sth2085fade8'
'2021-05-15 12:10:01',28.8664,3.63393,1.55687,'sth407bb87c6'
'2021-05-15 12:20:01',34.4509,0.674418,0.434993,'sth20839341e'
'2021-05-15 12:30:02',33.9694,2.99162,1.36715,'sth20864a640'
'2021-05-15 12:40:01',29.0331,4.42769,1.62413,'sth4071cae88'
'2021-05-15 12:50:01',31.6857,3.82637,2.01363,'sth407c004cc'
'2021-05-15 13:00:01',28.3943,7.47556,3.11978,'sth40744394c'
'2021-05-15 13:10:01',30.567,2.77638,2.05759,'sth2085ff473'
'2021-05-15 13:20:01',64.4027,3.99627,2.17819,'sth208a913c8'
'2021-05-15 13:30:01',53.683,4.55156,2.1071,'sth40765c12b'
'2021-05-15 13:40:01',45.3719,2.56289,1.81145,'sth4074880cd'
'2021-05-15 13:50:01',46.5596,3.98162,1.62666,'sth407e5d83e'
'2021-05-15 14:00:01',33.7828,1.58863,2.14951,'sth2087e03ff'
'2021-05-15 14:10:01',253.2,1.46503,2.67923,'sth407737966'
'2021-05-15 14:20:02',328.214,2.24272,2.46793,'sth40730e500'
'2021-05-15 14:30:01',30.5119,2.75535,1.68729,'sth2086931a1'
'2021-05-15 14:40:01',28.4242,3.16605,3.13503,'sth407a646af'
'2021-05-15 14:50:01',41.27,0.679904,2.69387,'sth407dc25c8'
'2021-05-15 15:00:01',60.4479,1.49331,3.46202,'sth208edbf90'
'2021-05-15 15:10:01',31.7225,3.18404,2.171,'sth407b0fa01'
'2021-05-15 15:20:01',31.8918,3.46321,1.94972,'sth40746bd24'
'2021-05-15 15:30:01',326.638,2.7344,0.765168,'sth4076f5ea4'
'2021-05-15 15:40:01',40.2904,3.11663,2.37791,'sth407f93c83'
'2021-05-15 15:50:01',38.8456,3.54644,1.91877,'sth407570441'
'2021-05-15 16:00:01',35.1136,3.73798,1.41879,'sth2080bdfed'
'2021-05-15 16:10:01',64.6391,4.772,1.72838,'sth20825c2f4'
'2021-05-15 16:20:01',31.5429,4.27874,2.45251,'sth2088bf4f1'
'2021-05-15 16:30:01',29.1186,4.96289,3.40818,'sth208544d7e'
'2021-05-15 16:40:01',69.9431,3.37206,2.10317,'sth208d96e80'
'2021-05-15 16:50:01',36.1028,2.48791,2.09119,'sth208638cc0'
'2021-05-15 17:00:01',33.2639,3.47568,2.73574,'sth40724097c'
'2021-05-15 17:10:01',44.8638,1.43366,1.4373,'sth208dbe899'
'2021-05-15 17:20:01',49.6921,3.11924,1.81865,'sth4075ea8a3'
'2021-05-15 17:30:01',34.5564,4.59419,1.6842,'sth208dd9499'
'2021-05-15 17:40:01',24.8588,4.0976,2.34562,'sth208e709bb'
'2021-05-15 17:50:01',31.1063,4.64804,2.15257,'sth4075a80c3'
